App,Sentiment_Subjectivity,Sentiment_Polarity,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Current Ver 1,Current Ver 2,Current Ver 3,Current Ver 4,Current Ver 5,Current Ver 6,Android Ver 1,Android Ver 2,Android Ver 3,Android Ver 4,Android Ver 5
304,304,0.30748348396395275,0.09834425166847047,28,4.3,91031,17708452.45098039,7,0,0.0,1,64,1533355200.0,Varies with device,5.0 and up,0,0,0,0,0,0,5,0,0,0,0
305,305,0.32982171143250694,0.16773909550045918,28,4.0,43611,27000000.0,6,0,0.0,1,64,1530072000.0,3.17.0+3,5.0 and up,0,0,0,0,0,0,5,0,0,0,0
306,306,0.2866951058201058,0.14467559523809523,1,4.9,7774,17000000.0,4,0,0.0,1,8,1530590400.0,1.7,4.2 and up,1,7,0,0,0,0,4,2,0,0,0
307,307,0.1504404761904762,0.07623511904761905,6,4.0,60308,17708452.45098039,7,0,0.0,1,22,1529640000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
308,308,0.034375,0.0006250000000000006,6,4.6,2264916,6100000.0,9,0,0.0,1,22,1533009600.0,5.22.18.0006,4.0 and up,5,22,18,6,0,0,4,0,0,0,0
309,309,0.0,0.0,25,4.3,144879,17708452.45098039,8,0,0.0,1,49,1453611600.0,3.5.0,Varies with device,3,5,0,0,0,0,0,0,0,0,0
310,310,0.05946428571428571,0.055625,29,4.4,166367,1800000.0,7,0,0.0,1,67,1527220800.0,1.4.0,2.3 and up,1,4,0,0,0,0,2,3,0,0,0
311,311,0.26599999999999996,0.1271155303030303,23,4.6,6702776,17000000.0,10,0,0.0,4,47,1533268800.0,5.41.0,4.0.3 and up,5,41,0,0,0,0,4,0,3,0,0
312,312,0.4130613919810349,0.2064468898165326,29,4.6,3090727,17708452.45098039,10,0,0.0,1,67,1533009600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
313,313,0.4811718030646602,0.2589344443585516,7,4.0,48845,40000000.0,6,0,0.0,3,23,1533096000.0,4.19.0.2320,4.4 and up,4,19,0,2320,0,0,4,4,0,0,0
314,314,0.43842029273830735,0.22912598145318736,12,4.2,24647,17708452.45098039,6,0,0.0,1,35,1531454400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
315,315,0.47429617282519054,0.053524696368446374,21,4.0,293080,25000000.0,8,0,0.0,2,43,1533528000.0,5.17,4.4 and up,5,17,0,0,0,0,4,4,0,0,0
316,316,0.4553002001305573,0.19702987786023507,11,4.3,528745,59000000.0,8,0,0.0,1,30,1532577600.0,1.38.0,4.1 and up,1,38,0,0,0,0,4,1,0,0,0
317,317,0.4183952505827507,0.18711032196969699,20,3.5,3707,10000000.0,5,0,0.0,1,42,1532750400.0,4.36,4.4 and up,4,36,0,0,0,0,4,4,0,0,0
318,318,0.46593088624338624,0.2750124007936508,9,4.5,16372,13000000.0,5,0,0.0,4,31,1531886400.0,1.16,4.4 and up,1,16,0,0,0,0,4,4,0,0,0
319,319,0.5052440476190476,0.2724136904761905,30,4.4,20313,57000000.0,4,0,0.0,1,68,1533441600.0,17.7.8,4.4 and up,17,7,8,0,0,0,4,4,0,0,0
320,320,0.29710010822510824,0.18103871302308802,29,4.5,12759663,15000000.0,10,0,0.0,1,67,1532491200.0,3.1.2,4.0 and up,3,1,2,0,0,0,4,0,0,0,0
321,321,0.0,0.0,7,2.6,57,6200000.0,0,1,6.99,1,23,1508904000.0,1.1.6,4.0 and up,1,1,6,0,0,0,4,0,0,0,0
322,322,0.0,0.0,29,4.6,33509,3600000.0,6,0,0.0,1,67,1526097600.0,2.2.7,4.4 and up,2,2,7,0,0,0,4,4,0,0,0
323,323,0.0,0.0,29,4.4,1236,5800000.0,4,0,0.0,1,67,1530849600.0,8.1.6,4.2 and up,8,1,6,0,0,0,4,2,0,0,0
324,324,0.015416666666666667,-0.003749999999999999,29,4.6,25592,7500000.0,8,0,0.0,1,67,1533009600.0,v8.0.1.8.0629.1,4.2 and up,0,0,0,0,0,0,4,2,0,0,0
325,325,0.013333333333333332,0.004583333333333333,25,4.7,287250,17708452.45098039,9,0,0.0,1,49,1525838400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
326,326,0.03153571428571429,0.008333333333333335,29,4.6,679912,17708452.45098039,8,0,0.0,1,67,1532664000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
327,327,0.028193027210884358,0.0015986394557823132,29,4.8,48211,7400000.0,6,0,0.0,1,67,1510981200.0,32.1,4.1 and up,32,1,0,0,0,0,4,1,0,0,0
328,328,0.0125,0.0075000000000000015,25,4.2,60840,1900000.0,7,0,0.0,1,49,1527739200.0,1.26.2,4.0.3 and up,1,26,2,0,0,0,4,0,3,0,0
329,329,0.011743589743589742,0.00797676282051282,25,4.0,8985,5700000.0,6,0,0.0,1,49,1484542800.0,1.07.59,4.0.3 and up,1,7,59,0,0,0,4,0,3,0,0
330,330,0.024578666125541125,0.0010489718614718612,4,4.6,188841,3200000.0,7,0,0.0,1,13,1529553600.0,1.1.13,4.0 and up,1,1,13,0,0,0,4,0,0,0,0
331,331,0.021875,-0.003125,6,4.4,93825,11000000.0,7,0,0.0,1,22,1530763200.0,2.17.3,4.1 and up,2,17,3,0,0,0,4,1,0,0,0
332,332,0.0,0.0,6,4.3,30209,15000000.0,7,0,0.0,1,22,1532750400.0,1.3.4,4.1 and up,1,3,4,0,0,0,4,1,0,0,0
333,333,0.0332037037037037,-0.01215896267361111,14,4.2,13004,46000000.0,4,1,6.99,4,0,1482210000.0,1.0.11,2.3.3 and up,1,0,11,0,0,0,2,3,3,0,0
334,334,0.012662037037037038,0.00976851851851852,6,4.4,483565,20000000.0,8,0,0.0,1,22,1532836800.0,1.286,4.1 and up,1,286,0,0,0,0,4,1,0,0,0
335,335,0.015000000000000003,0.008749999999999999,6,4.0,9498,118000.0,6,0,0.0,1,22,1465272000.0,5.28.0,2.3 and up,5,28,0,0,0,0,2,3,0,0,0
336,336,0.0409375,0.034999999999999996,6,4.2,83239,14000000.0,7,0,0.0,1,22,1524110400.0,3.0.4,4.0 and up,3,0,4,0,0,0,4,0,0,0,0
337,337,0.04613939393939394,0.009312175324675327,6,4.5,457283,17708452.45098039,8,0,0.0,1,22,1527134400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
338,338,0.4252035791589363,0.23523841324845796,15,4.6,111450,17708452.45098039,7,0,0.0,1,37,1533441600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
339,339,0.48690132845234857,0.2209927747900483,15,4.5,32606,17708452.45098039,6,0,0.0,1,37,1521691200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
340,340,0.4967097467377501,0.3219265640395409,15,4.7,50294,11000000.0,6,0,0.0,1,37,1531108800.0,3.0.7,4.1 and up,3,0,7,0,0,0,4,1,0,0,0
341,341,0.5126753949820023,0.24751868247122882,15,4.0,3061,5500000.0,4,0,0.0,1,37,1472270400.0,2.3.4,5.0 and up,2,3,4,0,0,0,5,0,0,0,0
342,342,0.46385686594069225,0.21152594776516132,15,4.6,1873516,17708452.45098039,9,0,0.0,1,37,1533009600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
343,343,0.38917678769643077,0.2612101869360797,15,4.5,27439,19000000.0,6,0,0.0,1,37,1531713600.0,6.5.1,5.0 and up,6,5,1,0,0,0,5,0,0,0,0
344,344,0.0,0.0,15,4.4,229210,17708452.45098039,8,0,0.0,1,37,1533009600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
345,345,0.0,0.0,24,3.8,16320,17708452.45098039,4,1,3.95,1,48,1510290000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
346,346,0.0,0.0,24,4.0,130081,5600000.0,8,0,0.0,1,48,1510290000.0,3.31.4,4.0 and up,3,31,4,0,0,0,4,0,0,0,0
347,347,0.0,0.0,24,4.3,244371,17708452.45098039,8,0,0.0,1,48,1530763200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
348,348,0.0,0.0,24,4.0,88860,6100000.0,7,0,0.0,1,48,1491451200.0,6.2.9,2.3 and up,6,2,9,0,0,0,2,3,0,0,0
349,349,0.0,0.0,24,4.2,240475,9500000.0,8,0,0.0,1,48,1511326800.0,3.8,4.0 and up,3,8,0,0,0,0,4,0,0,0,0
350,350,0.0,0.0,24,4.4,221858,17708452.45098039,8,0,0.0,1,48,1533096000.0,Varies with device,4.1 and up,0,0,0,0,0,0,4,1,0,0,0
351,351,0.0,0.0,24,4.3,4865093,51000000.0,10,0,0.0,1,48,1533528000.0,9.3.1,4.0.3 and up,9,3,1,0,0,0,4,0,3,0,0
352,352,0.0,0.0,24,4.0,29707,18000000.0,6,0,0.0,1,48,1423544400.0,1.1.6,4.0 and up,1,1,6,0,0,0,4,0,0,0,0
353,353,0.06,0.08665527343749999,24,4.2,140917,5700000.0,8,0,0.0,1,48,1528689600.0,2.2.93,4.0 and up,2,2,93,0,0,0,4,0,0,0,0
354,354,0.5456155303030303,0.2946628787878788,14,4.4,42145,20000000.0,8,0,0.0,1,17,1530676800.0,2.9.3181,4.0.3 and up,2,9,3181,0,0,0,4,0,3,0,0
355,355,0.5158645382395382,0.1855140241702742,24,4.4,3368649,17708452.45098039,10,0,0.0,1,48,1531713600.0,4.47,4.0.3 and up,4,47,0,0,0,0,4,0,3,0,0
356,356,0.4390261665417915,-0.08425510123557,14,4.3,1300490,78000000.0,9,0,0.0,1,50,1532059200.0,2.1.10,4.0 and up,2,1,10,0,0,0,4,0,0,0,0
357,357,0.4562927910052907,0.031067865410052877,14,4.4,22426677,74000000.0,11,0,0.0,1,15,1530763200.0,1.129.0.2,4.1 and up,1,129,0,2,0,0,4,1,0,0,0
358,358,0.44389321235789503,-0.052639859494057174,14,4.4,6198563,67000000.0,10,0,0.0,1,15,1531195200.0,1.118.4,4.1 and up,1,118,4,0,0,0,4,1,0,0,0
359,359,0.45022222222222225,0.1828411458333333,11,4.5,11716,48000000.0,6,0,0.0,1,17,1533268800.0,8.4.3180,4.0 and up,8,4,3180,0,0,0,4,0,0,0,0
360,360,0.4787118055555554,0.04241514756944446,11,4.7,12948,23000000.0,6,0,0.0,1,17,1527134400.0,2.0.3165,2.3 and up,2,0,3165,0,0,0,2,3,0,0,0
361,361,0.5162118055555555,0.15726736111111111,11,4.5,11436,15000000.0,6,0,0.0,1,17,1523937600.0,2.2.3169,4.0.3 and up,2,2,3169,0,0,0,4,0,3,0,0
362,362,0.3962604166666666,0.3075580357142857,24,4.4,53421,26000000.0,8,0,0.0,1,48,1533528000.0,2.74.685,4.0.3 and up,2,74,685,0,0,0,4,0,3,0,0
363,363,0.5092009333259333,0.19459759048821548,0,4.7,174531,24000000.0,8,0,0.0,1,5,1533009600.0,1.6.1,4.1 and up,1,6,1,0,0,0,4,1,0,0,0
364,364,0.03874999999999999,0.0125,8,4.5,42828,17708452.45098039,6,0,0.0,1,24,1532059200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
365,365,0.0,0.0,12,4.6,510392,79000000.0,8,0,0.0,1,35,1533096000.0,5.38.1,5.0 and up,5,38,1,0,0,0,5,0,0,0,0
366,366,0.0,0.0,12,4.3,20672,17708452.45098039,6,0,0.0,1,35,1525752000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
367,367,0.0,0.0,1,4.4,21777,17708452.45098039,6,0,0.0,1,8,1533355200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
368,368,0.0,0.0,11,4.3,129603,23000000.0,6,1,2.99,2,14,1455166800.0,1.11.0,2.3.3 and up,1,11,0,0,0,0,2,3,3,0,0
369,369,0.0,0.0,17,4.2,130272,50000000.0,8,0,0.0,1,39,1457928000.0,1.8,4.1 and up,1,8,0,0,0,0,4,1,0,0,0
370,370,0.0,0.0,20,4.4,27524,17708452.45098039,6,0,0.0,1,42,1532923200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
371,371,0.0,0.0,26,4.3,125783,17708452.45098039,8,0,0.0,4,58,1533528000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
372,372,0.0,0.0,11,4.5,58795,77000000.0,8,0,0.0,1,54,1526875200.0,1.6,4.0.3 and up,1,6,0,0,0,0,4,0,3,0,0
373,373,0.0,0.0,31,4.0,119202,17708452.45098039,8,0,0.0,2,71,1529553600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
374,374,0.0,0.0,12,4.0,34428,15000000.0,8,0,0.0,1,35,1533182400.0,2.31.1,5.0 and up,2,31,1,0,0,0,5,0,0,0,0
375,375,0.0,0.0,14,4.8,549720,85000000.0,8,0,0.0,1,59,1531972800.0,2.1.1.4.0,4.4 and up,2,1,1,4,0,0,4,4,0,0,0
376,376,0.0,0.0,14,4.6,4578476,24000000.0,9,0,0.0,2,66,1531800000.0,1.4.51,4.1 and up,1,4,51,0,0,0,4,1,0,0,0
377,377,0.0,0.0,20,3.7,529,26000000.0,4,0,0.0,1,42,1532923200.0,4.4.7,5.0 and up,4,4,7,0,0,0,5,0,0,0,0
378,378,0.0,0.0,7,4.5,61637,11000000.0,7,0,0.0,3,23,1533009600.0,4.17.2,4.1 and up,4,17,2,0,0,0,4,1,0,0,0
379,379,0.3203640595515595,0.11034661696810134,11,4.6,137198,81000000.0,7,0,0.0,2,59,1524369600.0,3.7,4.0 and up,3,7,0,0,0,0,4,0,0,0,0
380,380,0.5008928571428573,0.2119404113681457,13,4.2,3755,8500000.0,4,0,0.0,1,36,1532059200.0,2.4.11,6.0 and up,2,4,11,0,0,0,6,0,0,0,0
381,381,0.5723406385281385,0.42473518668831184,17,4.6,539,99000000.0,3,0,0.0,1,39,1533182400.0,7.0,4.0.3 and up,7,0,0,0,0,0,4,0,3,0,0
382,382,0.3673677799823633,0.19844806447410615,28,4.3,36490,17708452.45098039,6,0,0.0,1,64,1532491200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
383,383,0.4781155937215413,0.14159281239966723,14,4.5,73539,96000000.0,6,0,0.0,3,55,1533182400.0,1.3.3,4.3 and up,1,3,3,0,0,0,4,3,0,0,0
384,384,0.48871762587610823,0.04816599670171098,12,4.6,1374549,32000000.0,8,0,0.0,1,35,1532318400.0,3.52,5.0 and up,3,52,0,0,0,0,5,0,0,0,0
385,385,0.38948458662438934,0.12769854916647683,7,4.3,135418,17708452.45098039,8,0,0.0,3,23,1530936000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
386,386,0.36353206168831165,0.2145258387445887,7,4.2,63986,20000000.0,7,0,0.0,3,23,1527739200.0,3.0.15,4.0 and up,3,0,15,0,0,0,4,0,0,0,0
387,387,0.45385497372997374,0.17918118686868684,30,4.2,42546,24000000.0,7,0,0.0,1,68,1524628800.0,7.6.5,4.4 and up,7,6,5,0,0,0,4,4,0,0,0
388,388,0.4748333333333332,0.2500069444444445,30,4.5,7153,17708452.45098039,6,0,0.0,1,68,1532923200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
389,389,0.5443970458553792,0.272134021577381,30,4.4,6925,17708452.45098039,6,0,0.0,1,68,1532491200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
390,390,0.5712857142857144,0.4113645833333332,30,4.4,47780,19000000.0,7,0,0.0,1,68,1533009600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
391,391,0.5184227994227995,0.27638016323953823,26,4.1,23187,25000000.0,6,0,0.0,1,58,1529553600.0,4.89,4.3 and up,4,89,0,0,0,0,4,3,0,0,0
392,392,0.39651082251082237,0.058351213023088024,11,4.1,3617,19000000.0,6,0,0.0,1,11,1532404800.0,4.0.2,4.1 and up,4,0,2,0,0,0,4,1,0,0,0
393,393,0.08562302589385923,0.028271998256373252,26,4.1,52896,17708452.45098039,8,0,0.0,1,58,1529294400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
394,394,0.0,0.0,13,4.5,9066,15000000.0,5,0,0.0,1,36,1524628800.0,4.0.0.427,5.1 and up,4,0,0,427,0,0,5,1,0,0,0
395,395,0.0,0.0,8,4.3,14700,21000000.0,6,0,0.0,1,24,1532923200.0,5.7.0,4.4 and up,5,7,0,0,0,0,4,4,0,0,0
396,396,0.0,0.0,11,4.3,23772,17000000.0,7,0,0.0,1,11,1501646400.0,1.15.3028.0,2.3 and up,1,15,3028,0,0,0,2,3,0,0,0
397,397,0.0,0.0,11,3.8,1123,5700000.0,4,0,0.0,1,11,1473307200.0,4.2,2.3 and up,4,2,0,0,0,0,2,3,0,0,0
398,398,0.0,0.0,11,4.3,879,17708452.45098039,4,0,0.0,1,11,1526961600.0,1.1.0,4.1 and up,1,1,0,0,0,0,4,1,0,0,0
399,399,0.0,0.0,11,4.1,3234,47000000.0,4,0,0.0,1,52,1526356800.0,2.2.3,4.1 and up,2,2,3,0,0,0,4,1,0,0,0
400,400,0.0,0.0,21,3.6,1380,17708452.45098039,4,0,0.0,1,43,1532577600.0,Varies with device,4.1 and up,0,0,0,0,0,0,4,1,0,0,0
401,401,0.0,0.0,13,4.3,28008,17000000.0,7,0,0.0,1,36,1533268800.0,6.0.1,5.0 and up,6,0,1,0,0,0,5,0,0,0,0
402,402,0.0,0.0,18,4.1,360,4600000.0,2,0,0.0,1,40,1398830400.0,1.6.2,2.2 and up,1,6,2,0,0,0,2,2,0,0,0
403,403,0.0,0.0,26,3.8,18364,29000000.0,6,0,0.0,1,58,1533355200.0,29.14,4.2 and up,29,14,0,0,0,0,4,2,0,0,0
404,404,0.0,0.0,12,4.3,5928,22000000.0,5,0,0.0,1,35,1532232000.0,5.1.1,5.0 and up,5,1,1,0,0,0,5,0,0,0,0
405,405,0.0,0.0,7,4.2,4195,24000000.0,4,0,0.0,3,23,1532491200.0,1.6.1,4.4 and up,1,6,1,0,0,0,4,4,0,0,0
406,406,0.1798015873015873,0.07469742063492063,30,4.4,17915,17708452.45098039,6,0,0.0,1,68,1531886400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
407,407,0.5131701648331246,0.03283644228014633,14,4.6,807338,93000000.0,8,0,0.0,4,59,1532923200.0,2.3.5,4.0.3 and up,2,3,5,0,0,0,4,0,3,0,0
408,408,0.4547271739446466,0.09312473125441637,7,3.9,8722,13000000.0,5,0,0.0,3,23,1529467200.0,15.8,4.1 and up,15,8,0,0,0,0,4,1,0,0,0
409,409,0.3589875390812891,0.2200439138407889,25,4.4,228794,17708452.45098039,8,0,0.0,1,49,1533528000.0,68.0.3440.91,Varies with device,68,0,3440,91,0,0,0,0,0,0,0
410,410,0.5077594718442933,0.3254485265065622,6,4.4,63543,17708452.45098039,7,0,0.0,1,22,1533182400.0,69.0.3497.24,Varies with device,69,0,3497,24,0,0,0,0,0,0,0
411,411,0.403097702991453,0.07015540674603174,9,4.1,21867,39000000.0,6,0,0.0,4,31,1531368000.0,2.19.0,5.0 and up,2,19,0,0,0,0,5,0,0,0,0
412,412,0.45082523148148157,0.10098759920634921,4,4.4,108741,28000000.0,8,0,0.0,1,13,1532059200.0,11.1.0,4.3 and up,11,1,0,0,0,0,4,3,0,0,0
413,413,0.4597798821548822,0.1294181246993747,4,4.2,1661,46000000.0,4,0,0.0,1,13,1533182400.0,3.0.4651,4.4 and up,3,0,4651,0,0,0,4,4,0,0,0
414,414,0.49849826388888896,-0.03873065476190476,12,4.0,78306,46000000.0,7,0,0.0,1,35,1533009600.0,9.9.0,4.4 and up,9,9,0,0,0,0,4,4,0,0,0
415,415,0.49543257575757577,0.1463099116161616,12,3.6,52306,42000000.0,7,0,0.0,1,35,1532664000.0,20.1.0,5.0 and up,20,1,0,0,0,0,5,0,0,0,0
416,416,0.48158615008503397,0.012849578373015874,12,4.1,15192,38000000.0,6,0,0.0,1,35,1527048000.0,4.2.1,4.1 and up,4,2,1,0,0,0,4,1,0,0,0
417,417,0.5213652146464646,0.31709577922077925,30,4.3,64713,58000000.0,6,0,0.0,1,68,1528516800.0,10.9.8 (Play),5.0 and up,0,0,0,0,0,0,5,0,0,0,0
418,418,0.4484662882871741,0.06339401630566406,14,4.6,23133508,97000000.0,10,0,0.0,2,66,1530072000.0,2.3.2,4.1 and up,2,3,2,0,0,0,4,1,0,0,0
419,419,0.09789198183320208,0.0067385416198660255,14,4.6,44891723,98000000.0,10,0,0.0,2,66,1531627200.0,10.322.16,4.1 and up,10,322,16,0,0,0,4,1,0,0,0
420,420,0.0,0.0,8,4.4,148550,59000000.0,8,0,0.0,1,25,1533268800.0,4.21.1,4.1 and up,4,21,1,0,0,0,4,1,0,0,0
421,421,0.0,0.0,29,4.0,85659,27000000.0,7,0,0.0,1,67,1519534800.0,1.51,3.0 and up,1,51,0,0,0,0,3,0,0,0,0
422,422,0.0,0.0,22,4.8,1940,38000000.0,4,0,0.0,1,46,1531886400.0,1.04,4.2 and up,1,4,0,0,0,0,4,2,0,0,0
423,423,0.0,0.0,20,4.2,1746,16000000.0,3,0,0.0,1,42,1532491200.0,2.1.3,4.1 and up,2,1,3,0,0,0,4,1,0,0,0
424,424,0.0,0.0,4,3.8,5211,26000000.0,6,0,0.0,1,13,1532923200.0,3.3.0,4.0 and up,3,3,0,0,0,0,4,0,0,0,0
425,425,0.0,0.0,25,4.1,282460,17708452.45098039,11,0,0.0,1,49,1527048000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
426,426,0.0,0.0,7,4.1,11633,23000000.0,5,0,0.0,3,23,1532404800.0,2.5.1,4.1 and up,2,5,1,0,0,0,4,1,0,0,0
427,427,0.0,0.0,26,4.2,244141,7300000.0,8,0,0.0,1,58,1533528000.0,4.4.5,4.3 and up,4,4,5,0,0,0,4,3,0,0,0
428,428,0.0,0.0,14,4.6,19922,35000000.0,4,1,1.99,2,10,1532923200.0,2.2.5,5.0 and up,2,2,5,0,0,0,5,0,0,0,0
429,429,0.0,0.0,24,4.0,32896,31000000.0,7,0,0.0,1,48,1521000000.0,3.3.5,2.3.3 and up,3,3,5,0,0,0,2,3,3,0,0
430,430,0.0,0.0,23,4.7,29485,9900000.0,6,0,0.0,1,47,1532059200.0,1.0.4,4.0 and up,1,0,4,0,0,0,4,0,0,0,0
431,431,0.14478472222222222,0.04835416666666668,29,4.2,472904,17708452.45098039,9,0,0.0,1,67,1513227600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
432,432,0.41996596277399856,-0.054905000257678825,14,4.1,84911,71000000.0,8,0,0.0,1,3,1531972800.0,2.5.0,4.1 and up,2,5,0,0,0,0,4,1,0,0,0
433,433,0.4234241071428572,0.10993439980158733,24,3.8,167652,12000000.0,8,0,0.0,1,48,1524456000.0,4.5,4.1 and up,4,5,0,0,0,0,4,1,0,0,0
434,434,0.43365261544011546,0.128391847041847,11,4.6,10247,15000000.0,6,0,0.0,1,31,1532664000.0,1.3.13,4.1 and up,1,3,13,0,0,0,4,1,0,0,0
435,435,0.4997122443528693,0.15619211084054835,14,4.7,141529,24000000.0,7,0,0.0,2,10,1533096000.0,2.0.6,4.1 and up,2,0,6,0,0,0,4,1,0,0,0
436,436,0.478310995803768,0.25793391407433974,25,4.6,2401017,17708452.45098039,10,0,0.0,1,49,1530072000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
437,437,0.34124305555555556,0.023781250000000004,16,3.4,3280,77000000.0,6,0,0.0,1,38,1530244800.0,5.0.1,4.0.3 and up,5,0,1,0,0,0,4,0,3,0,0
438,438,0.5441239168647257,0.16324415504838302,0,4.7,20260,25000000.0,5,0,0.0,1,6,1507694400.0,1.0.8,4.0.3 and up,1,0,8,0,0,0,4,0,3,0,0
439,439,0.46600595238095244,0.16512500000000002,23,4.3,2056,9800000.0,5,0,0.0,1,47,1532491200.0,6.7.24.2018,4.0.3 and up,6,7,24,2018,0,0,4,0,3,0,0
440,440,0.5740346988470714,0.044445634851613805,9,4.5,787177,17708452.45098039,8,0,0.0,1,31,1529467200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
441,441,0.5789545454545456,0.3931311553030303,11,4.4,12753,51000000.0,7,0,0.0,1,28,1531800000.0,1.49,4.0.3 and up,1,49,0,0,0,0,4,0,3,0,0
442,442,0.48668582375478925,0.11580459770114944,0,3.9,967,14000000.0,5,0,0.0,1,7,1515992400.0,2.0.0,4.0.3 and up,2,0,0,0,0,0,4,0,3,0,0
443,443,0.34690642241745173,0.17142376628681777,9,3.9,22378,19000000.0,6,0,0.0,4,31,1531022400.0,11.45.0,4.4 and up,11,45,0,0,0,0,4,4,0,0,0
444,444,0.09199901437847867,-0.001762155998763143,8,4.0,835,15000000.0,4,0,0.0,1,24,1482210000.0,2.3.1,2.3 and up,2,3,1,0,0,0,2,3,0,0,0
445,445,0.0,0.0,11,4.3,1311,14000000.0,2,0,0.0,1,24,1531281600.0,4.5.2,4.4 and up,4,5,2,0,0,0,4,4,0,0,0
446,446,0.0,0.0,11,4.8,3053,17000000.0,3,0,0.0,1,24,1530590400.0,1.7,4.2 and up,1,7,0,0,0,0,4,2,0,0,0
447,447,0.0,0.0,19,4.3,286454,3700000.0,8,0,0.0,1,41,1470715200.0,2.1.2,2.3 and up,2,1,2,0,0,0,2,3,0,0,0
448,448,0.23529675638371286,0.2104779158040027,11,4.4,174,5700000.0,2,0,0.0,1,24,1524110400.0,2.0.7,4.1 and up,2,0,7,0,0,0,4,1,0,0,0
449,449,0.42780431053734624,0.131111047389284,20,3.1,253,4200000.0,3,0,0.0,1,42,1473652800.0,1.3.4,2.3.3 and up,1,3,4,0,0,0,2,3,3,0,0
450,450,0.44852713506731356,0.011636274718584987,6,4.3,66602,17708452.45098039,9,0,0.0,1,22,1529985600.0,2.8.4.201036949,5.0 and up,2,8,4,201036949,0,0,5,0,0,0,0
451,451,0.4304286223036223,0.390273854039479,6,4.2,190613,11000000.0,8,0,0.0,1,22,1533009600.0,5.85.1,4.0.3 and up,5,85,1,0,0,0,4,0,3,0,0
452,452,0.3970588474025974,0.1630472817836099,25,4.7,19302,7200000.0,7,0,0.0,1,49,1530158400.0,3.5.12,4.0.3 and up,3,5,12,0,0,0,4,0,3,0,0
453,453,0.4877968825156326,0.22344972943722938,29,4.4,90831,4300000.0,8,0,0.0,1,67,1497758400.0,3.1.00,4.2 and up,3,1,0,0,0,0,4,2,0,0,0
454,454,0.5944156746031746,0.5230292602362916,13,4.1,46539,17708452.45098039,7,0,0.0,4,36,1532318400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
455,455,0.5202378246753249,0.35491847041847047,9,4.1,1033,16000000.0,4,0,0.0,4,31,1532664000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
456,456,0.4607980032998401,-0.04081960536967961,14,4.5,3197865,82000000.0,10,0,0.0,1,3,1531368000.0,2.8.0,4.0.3 and up,2,8,0,0,0,0,4,0,3,0,0
457,457,0.47799956615804834,0.012534346608356095,14,4.7,358817,49000000.0,8,0,0.0,1,3,1532923200.0,1.2.2,4.1 and up,1,2,2,0,0,0,4,1,0,0,0
458,458,0.49355699855699847,0.23169309163059165,13,4.5,131569,8199999.999999999,8,0,0.0,1,36,1533268800.0,2.76.2.0-android,4.2 and up,0,0,0,0,0,0,4,2,0,0,0
459,459,0.5143452380952381,0.18313639322916667,17,4.5,60170,28000000.0,6,0,0.0,1,39,1531454400.0,2.4,5.0 and up,2,4,0,0,0,0,5,0,0,0,0
